article_id,group_name,mention_instances,sentence_mentions,active_voice_mentions,passive_voice_mentions,quote_count,quoted_mentions,dehumanizing_count,criminalizing_count,collectivizing_count,erasure_of_civilian_status_count,incitement_displacement_count,incitement_destruction_count,discrediting_journalists_count,censorship_repression_count,victimizing_count,humanizing_count,active_voice_rate,passive_voice_rate,quoted_context_rate,dehumanization_score
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,israelis,20,20,15,1,2,1,0,1,0,0,0,0,0,0,0,1,0.75,0.05,0.05,1.0
2023_10_07_antworten-auf-die-wichtigsten-fragen-zum-krieg,palestinians,7,6,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0.5714,0.0,0.1429,0.0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,general_journalists,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,israelis,37,36,23,0,42,14,0,0,0,0,0,0,0,0,0,3,0.6216,0.0,0.3784,-3.0
2023_10_07_biden-die-usa-stehen-an-der-seite-israels,palestinians,5,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.2,0.0
2023_10_07_chronologie-eines-schier-endlosen-konflikts,israelis,81,72,51,5,4,6,0,0,4,0,0,0,0,0,0,4,0.6296,0.0617,0.0741,6.5
2023_10_07_chronologie-eines-schier-endlosen-konflikts,palestinians,35,33,17,3,2,4,0,0,10,0,1,0,0,0,0,2,0.4857,0.0857,0.1143,22.0
2023_10_07_ein-angriff-brutal-und-perfide,israelis,10,9,6,0,2,1,0,0,0,0,0,1,0,0,1,0,0.6,0.0,0.1,3.0
2023_10_07_ein-angriff-brutal-und-perfide,palestinians,3,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6667,0.0,0.0,3.0
2023_10_07_ein-angriff-der-an-ein-altes-trauma-r-hrt,israelis,16,16,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0.6875,0.0625,0.0625,0.5
2023_10_07_ein-angriff-der-an-ein-altes-trauma-r-hrt,palestinians,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_07_eine-neue-eskalation-der-gewalt,israelis,11,11,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0.3636,0.0909,0.0909,0.5
2023_10_07_eine-neue-eskalation-der-gewalt,palestinians,7,7,7,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.1429,0.0
2023_10_07_mindestens-300-tote-in-israel-nach-attacken-aus-gaza,israelis,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2023_10_07_mindestens-300-tote-in-israel-nach-attacken-aus-gaza,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_07_stadt-im-schatten,israelis,7,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5714,0.0,0.0,0.0
2023_10_07_stadt-im-schatten,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_08_der-meister-der-m-rtyrer,israelis,13,12,7,1,0,1,0,0,0,0,0,0,0,0,0,2,0.5385,0.0769,0.0769,-1.5
2023_10_08_der-meister-der-m-rtyrer,palestinians,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2023_10_08_die-ann-herung-mit-dem-k-nigreich-wird-gestoppt,general_journalists,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2023_10_08_die-ann-herung-mit-dem-k-nigreich-wird-gestoppt,israelis,17,16,13,1,5,2,0,0,1,0,0,0,0,0,0,0,0.7647,0.0588,0.1176,2.5
2023_10_08_die-ann-herung-mit-dem-k-nigreich-wird-gestoppt,palestinians,7,6,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0.5714,0.0,0.1429,4.0
2023_10_08_israel-erlebt-einen-9-11-moment-wie-konnte-es-dazu-kommen,israelis,25,22,20,3,6,3,0,0,0,0,0,0,0,0,0,0,0.8,0.12,0.12,1.5
2023_10_08_israel-erlebt-einen-9-11-moment-wie-konnte-es-dazu-kommen,palestinians,10,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,1.0
2023_10_08_nachrichten-am-08-oktober-2023,israelis,5,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.2,0.0,2.5
2023_10_08_nachrichten-am-08-oktober-2023,palestinians,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6667,0.0,0.0,2.0
2023_10_08_und-dann-heulen-die-sirenen,israelis,7,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4286,0.1429,0.0,0.5
2023_10_08_und-dann-heulen-die-sirenen,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_08_verwundbarkeit-und-verantwortung,israelis,9,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5556,0.0,0.0,0.5
2023_10_08_verwundbarkeit-und-verantwortung,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_08_zerst-rung-und-trauer,israelis,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_08_zerst-rung-und-trauer,palestinians,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5
2023_10_09_260-tote-nach-hamas-angriff-auf-musikfestival,general_journalists,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2023_10_09_260-tote-nach-hamas-angriff-auf-musikfestival,israelis,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.25,0.0
2023_10_09_260-tote-nach-hamas-angriff-auf-musikfestival,palestinians,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2023_10_09_biden-muss-seine-priorit-ten-neu-berdenken,israelis,17,15,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7059,0.0588,0.0588,0.5
2023_10_09_biden-muss-seine-priorit-ten-neu-berdenken,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.0,-2.0
2023_10_09_die-drahtzieher-in-teheran,israelis,22,20,9,1,0,5,0,0,1,0,0,0,0,0,0,2,0.4091,0.0455,0.2273,0.5
2023_10_09_die-drahtzieher-in-teheran,palestinians,6,6,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0.3333,0.0,0.3333,2.0
2023_10_09_die-grenze-der-meinungsfreiheit,israelis,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2023_10_09_die-grenze-der-meinungsfreiheit,palestinians,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2023_10_09_die-gro-e-ann-herung-liegt-auf-eis,general_journalists,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2023_10_09_die-gro-e-ann-herung-liegt-auf-eis,israelis,16,15,14,0,0,4,0,0,1,0,0,0,0,0,0,2,0.875,0.0,0.25,0.0
2023_10_09_die-gro-e-ann-herung-liegt-auf-eis,palestinians,7,6,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0.5714,0.0,0.1429,4.0
2023_10_09_im-windschatten-der-katastrophe,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_09_im-windschatten-der-katastrophe,israelis,17,17,9,1,0,4,0,0,0,0,0,0,0,0,0,0,0.5294,0.0588,0.2353,0.5
2023_10_09_im-windschatten-der-katastrophe,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_09_israel-stellt-sich-auf-langen-krieg-ein,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_09_israel-stellt-sich-auf-langen-krieg-ein,israelis,13,12,7,1,0,1,0,0,0,0,0,0,0,0,0,2,0.5385,0.0769,0.0769,-1.5
2023_10_09_israel-stellt-sich-auf-langen-krieg-ein,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_09_jahia-sinwar,israelis,11,10,6,1,0,1,0,0,0,0,0,0,0,0,0,2,0.5455,0.0909,0.0909,-1.5
2023_10_09_jahia-sinwar,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_09_nachrichten-am-9-oktober-2023,israelis,4,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.25,0.0
2023_10_09_nachrichten-am-9-oktober-2023,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_09_radikale-ideologie,israelis,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2023_10_09_radikale-ideologie,palestinians,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2023_10_09_so-verwundet,israelis,8,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625,0.0,0.0,0.5
2023_10_09_so-verwundet,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_09_welche-rolle-spielte-teheran-beim-angriff-der-hamas,israelis,14,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0714,0.0,0.5
2023_10_09_welche-rolle-spielte-teheran-beim-angriff-der-hamas,palestinians,4,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.25,0.0
2023_10_09_wir-versuchen-alles-um-meinen-eltern-zu-helfen,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_09_wir-versuchen-alles-um-meinen-eltern-zu-helfen,israelis,8,8,7,1,3,1,0,0,0,0,0,0,0,0,0,0,0.875,0.125,0.125,0.5
2023_10_09_wir-versuchen-alles-um-meinen-eltern-zu-helfen,palestinians,5,5,3,0,5,2,0,0,0,0,0,0,0,0,0,2,0.6,0.0,0.4,-2.0
2023_10_09_zu-trauer-und-wut-kommt-dem-tigung,israelis,19,19,11,2,0,1,0,0,0,0,0,0,0,0,2,0,0.5789,0.1053,0.0526,2.0
2023_10_09_zu-trauer-und-wut-kommt-dem-tigung,palestinians,8,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.125,0.0,0.5
2023_10_10_applaus-der-gegen-das-gesetz-verst-t,israelis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_10_applaus-der-gegen-das-gesetz-verst-t,palestinians,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.3333,0.0
2023_10_10_ausw-rtiges-amt-will-deutsche-ausfliegen-lassen,israelis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_10_der-ewigkeitsfluch,israelis,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333,0.0,0.0,0.0
2023_10_10_der-ewigkeitsfluch,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_10_der-hass-der-nicht-vergeht,israelis,6,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.0,2.0
2023_10_10_der-hass-der-nicht-vergeht,palestinians,11,11,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0.6364,0.1818,0.0,5.0
2023_10_10_es-wird-keinen-strom-geben-keine-lebensmittel-keinen-treibstoff,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_10_es-wird-keinen-strom-geben-keine-lebensmittel-keinen-treibstoff,israelis,19,18,11,1,0,6,0,0,0,0,0,0,0,0,0,0,0.5789,0.0526,0.3158,0.5
2023_10_10_es-wird-keinen-strom-geben-keine-lebensmittel-keinen-treibstoff,palestinians,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_10_eu-und-deutschland-stoppen-hilfsgelder,israelis,5,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4,0.0,0.2,2.0
2023_10_10_eu-und-deutschland-stoppen-hilfsgelder,palestinians,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,0.0,0.0,4.0
2023_10_10_europa-blamiert-sich-was-sonst,israelis,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0
2023_10_10_europa-blamiert-sich-was-sonst,palestinians,3,3,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0.6667,0.0,0.0,2.0
2023_10_10_freiheiten-und-grenzen,israelis,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.3333,0.0
2023_10_10_freiheiten-und-grenzen,palestinians,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2023_10_10_hetze-gegen-israel-polizei-und-staatsanw-lte-ermitteln,israelis,13,12,6,1,28,9,0,0,0,0,0,0,0,0,0,2,0.4615,0.0769,0.6923,-1.5
2023_10_10_hetze-gegen-israel-polizei-und-staatsanw-lte-ermitteln,palestinians,4,4,2,1,10,4,0,0,0,0,0,0,0,0,0,2,0.5,0.25,1.0,-1.5
2023_10_10_ich-stehe-vor-euch-mit-gebrochenem-herzen,israelis,23,20,14,3,0,17,0,0,0,0,0,0,0,0,0,0,0.6087,0.1304,0.7391,1.5
2023_10_10_ich-stehe-vor-euch-mit-gebrochenem-herzen,palestinians,6,6,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0.6667,0.1667,0.6667,0.5
2023_10_10_im-sog-des-moralischen-abgrunds,israelis,8,8,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0.625,0.125,0.125,0.5
2023_10_10_im-sog-des-moralischen-abgrunds,palestinians,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,1.0
2023_10_10_in-einem-verwundeten-land,israelis,15,15,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0.5333,0.2,0.1333,1.5
2023_10_10_in-einem-verwundeten-land,palestinians,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2023_10_10_israel-trifft-vorbereitungen-f-r-eine-bodenoffensive,israelis,26,21,18,0,6,3,0,0,0,0,0,0,0,0,0,0,0.6923,0.0,0.1154,0.0
2023_10_10_israel-trifft-vorbereitungen-f-r-eine-bodenoffensive,palestinians,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6667,0.3333,0.0,2.5
2023_10_10_krieg-in-nahost-gibt-es-hoffnung-f-r-die-israelischen-geiseln-in-gaza,israelis,3,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3333,0.0
2023_10_10_krieg-in-nahost-gibt-es-hoffnung-f-r-die-israelischen-geiseln-in-gaza,palestinians,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2023_10_10_sanktionen-f-r-hamas-unterst-tzer-gefordert,israelis,5,5,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.4,0.0
2023_10_10_sanktionen-f-r-hamas-unterst-tzer-gefordert,palestinians,6,5,2,0,10,5,0,0,0,0,0,0,0,0,0,4,0.3333,0.0,0.8333,-4.0
2023_10_10_seit-dem-holocaust-nicht-mehr-erlebt,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_10_seit-dem-holocaust-nicht-mehr-erlebt,israelis,18,17,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0.6111,0.0,0.1667,0.0
2023_10_10_seit-dem-holocaust-nicht-mehr-erlebt,palestinians,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_10_10_spurlos-verschwunden,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_10_spurlos-verschwunden,israelis,9,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7778,0.2222,0.0,1.0
2023_10_10_spurlos-verschwunden,palestinians,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6667,0.0,0.0,-2.0
2023_10_10_warum-erdo-an-vermitteln-will,israelis,18,15,11,0,14,5,0,0,1,0,0,0,0,0,0,2,0.6111,0.0,0.2778,0.0
2023_10_10_warum-erdo-an-vermitteln-will,palestinians,7,7,4,0,6,1,0,0,2,0,0,0,0,0,0,0,0.5714,0.0,0.1429,4.0
2023_10_10_welche-rolle-spielt-teheran,israelis,13,13,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3846,0.0,0.1538,0.0
2023_10_10_welche-rolle-spielt-teheran,palestinians,5,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.4,0.0
2023_10_11_aus-tr-mmern-eine-neue-welt-flicken,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.5
2023_10_11_aus-tr-mmern-eine-neue-welt-flicken,israelis,14,12,6,2,0,0,0,0,0,0,0,0,0,0,0,4,0.4286,0.1429,0.0,-3.0
2023_10_11_aus-tr-mmern-eine-neue-welt-flicken,palestinians,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4286,0.0,0.0,0.0
2023_10_11_beste-absichten-gro-es-chaos,israelis,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.25,0.0
2023_10_11_beste-absichten-gro-es-chaos,palestinians,6,6,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0.6667,0.0,0.1667,4.0
2023_10_11_die-sprache-die-elon-musk-versteht,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_11_die-sprache-die-elon-musk-versteht,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_11_die-sprache-die-elon-musk-versteht,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_11_erdo-an-will-schlichten,israelis,17,15,10,0,0,5,0,0,1,0,0,0,0,0,0,2,0.5882,0.0,0.2941,0.0
2023_10_11_erdo-an-will-schlichten,palestinians,7,7,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0.5714,0.0,0.2857,4.0
2023_10_11_grauen-im-kibbuz,general_journalists,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.5
2023_10_11_grauen-im-kibbuz,israelis,42,42,24,3,0,2,0,0,0,0,0,0,0,0,2,0,0.5714,0.0714,0.0476,2.5
2023_10_11_grauen-im-kibbuz,palestinians,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_11_hass-und,israelis,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2023_10_11_hass-und,palestinians,10,10,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6,0.1,0.0,2.5
2023_10_11_hetze-gegen-israel-polizei-ermittelt,israelis,11,10,5,2,0,7,0,0,0,0,0,0,0,0,0,2,0.4545,0.1818,0.6364,-1.0
2023_10_11_hetze-gegen-israel-polizei-ermittelt,palestinians,4,4,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0.5,0.0,1.0,-2.0
2023_10_11_ihr-widert-mich-an,israelis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_11_ihr-widert-mich-an,palestinians,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_11_israel-bereitet-offenbar-offensive-vor,israelis,22,19,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0.6364,0.0455,0.0909,0.5
2023_10_11_israel-bereitet-offenbar-offensive-vor,palestinians,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6667,0.3333,0.0,2.5
2023_10_11_israel-droht-ein-drei-fronten-krieg,israelis,15,15,10,0,1,0,0,0,0,0,0,0,0,0,1,2,0.6667,0.0,0.0,-1.5
2023_10_11_israel-droht-ein-drei-fronten-krieg,palestinians,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3333,0.0,0.0,-2.0
2023_10_11_israels-tech-sektor-ist-im-ausnahmezustand,israelis,6,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8333,0.0,0.0,0.0
2023_10_11_israels-tech-sektor-ist-im-ausnahmezustand,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_11_k-stenstreifen-des-elends,israelis,14,14,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.1429,0.0714,1.0
2023_10_11_k-stenstreifen-des-elends,palestinians,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.0,0.5
2023_10_11_moralische-abgr-nde,israelis,8,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0.625,0.125,0.125,0.5
2023_10_11_moralische-abgr-nde,palestinians,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_11_nachrichten-am-11-oktober-2023,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_11_nachrichten-am-11-oktober-2023,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_11_pr-sident-ohne-macht,israelis,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_11_pr-sident-ohne-macht,palestinians,5,5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0.8,0.2,0.2,2.5
2023_10_11_republikaner-einigen-sich-auf-nachfolger-f-r-kevin-mccarthy,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_11_republikaner-einigen-sich-auf-nachfolger-f-r-kevin-mccarthy,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_11_sonderfl-ge-f-r-deutsche-aus-israel-starten,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_11_umstrittener-kriegspremier,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_11_umstrittener-kriegspremier,israelis,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_11_umstrittener-kriegspremier,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_10_11_was-der-krieg-in-nahost-f-r-die-zivilbev-lkerung-in-gaza-bedeutet,israelis,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0
2023_10_11_was-der-krieg-in-nahost-f-r-die-zivilbev-lkerung-in-gaza-bedeutet,palestinians,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.3333,-2.0
2023_10_11_was-wir-in-den-medien-sehen-sind-die-harmlosen-bilder,general_journalists,2,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_10_11_was-wir-in-den-medien-sehen-sind-die-harmlosen-bilder,israelis,13,13,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0.3077,0.0,0.2308,0.0
2023_10_12_alle-r-cken-zusammen-fast-alle,israelis,13,11,10,1,11,4,0,0,0,0,0,0,0,0,0,4,0.7692,0.0769,0.3077,-3.5
2023_10_12_alle-r-cken-zusammen-fast-alle,palestinians,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_10_12_aus-dem-b-ro-an-die-front,israelis,6,6,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0.1667,0.0,0.3333,0.0
2023_10_12_aus-dem-b-ro-an-die-front,palestinians,3,3,2,0,6,2,0,0,1,0,0,0,0,0,0,0,0.6667,0.0,0.6667,2.0
2023_10_12_bundestag-sagt-israel-einstimmig-volle-solidarit-t-zu,israelis,13,12,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0.6923,0.0,0.0769,0.0
2023_10_12_bundestag-sagt-israel-einstimmig-volle-solidarit-t-zu,palestinians,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2023_10_12_der-gast-der-vermitteln-soll,israelis,10,10,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.2,1.0
2023_10_12_der-gast-der-vermitteln-soll,palestinians,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_12_die-furcht-tief-in-meinem-herzen,israelis,47,46,30,3,18,8,0,0,0,0,0,0,0,0,0,2,0.6383,0.0638,0.1702,-0.5
2023_10_12_die-furcht-tief-in-meinem-herzen,palestinians,13,13,10,1,7,3,0,0,0,0,0,0,0,0,0,1,0.7692,0.0769,0.2308,-0.5
2023_10_12_dieser-angriff-galt-den-menschen,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_10_12_dieser-angriff-galt-den-menschen,israelis,15,15,10,1,13,4,0,0,0,0,0,0,0,0,0,4,0.6667,0.0667,0.2667,-3.5
2023_10_12_dieser-angriff-galt-den-menschen,palestinians,5,4,4,0,8,3,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.6,0.0
2023_10_12_es-droht-ein-drei-fronten-krieg,israelis,13,13,10,0,0,1,0,0,0,0,0,0,0,0,1,2,0.7692,0.0,0.0769,-1.5
2023_10_12_es-droht-ein-drei-fronten-krieg,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3333,0.0,0.0,-2.0
2023_10_12_es-gibt-in-diesem-moment-nur-einen-richtigen-platz,israelis,10,10,4,0,17,5,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.5,0.0
2023_10_12_es-gibt-in-diesem-moment-nur-einen-richtigen-platz,palestinians,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,1.0,-2.0
2023_10_12_frankreich-f-rchtet-dass-der-konflikt-berschwappt,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_10_12_frankreich-f-rchtet-dass-der-konflikt-berschwappt,israelis,6,6,3,0,8,3,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2023_10_12_frankreich-f-rchtet-dass-der-konflikt-berschwappt,palestinians,3,3,2,0,5,2,0,1,1,0,0,0,0,0,0,2,0.6667,0.0,0.6667,1.5
2023_10_12_man-darf-uns-hier-nicht-einfach-sterben-lassen,israelis,10,10,8,0,6,1,0,0,1,0,1,0,0,0,0,0,0.8,0.0,0.1,4.5
